priority,score,business_name,niche,country,city,zone,rating,reviews_count,website_status,website_url,google_maps_url,source_url,phone,normalized_phone,phone_status,instagram,email,contact_person,problem_detected,verification_notes,homepage_url,first_message,last_checked
B,13,Clinica Dental Dentissimo,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Dentissimo%20Metepec%20Mexico,https://www.openstreetmap.org/node/12540672439,+52 722 388 4745,527223884745,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Odontologia estética,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Odontologia%20est%C3%A9tica%20Metepec%20Mexico,https://www.openstreetmap.org/node/12540680292,+52 722 212 1311,527222121311,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio De Odontopediatria,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Odontopediatria%20Metepec%20Mexico,https://www.openstreetmap.org/node/12540987038,+52 722 280 3072,527222803072,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Sport Medica,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Sport%20Medica%20Metepec%20Mexico,https://www.openstreetmap.org/node/12542170741,+52 722 274 0290,527222740290,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Optik Sol,Óptica/Oftalmología premium,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Optik%20Sol%20Metepec%20Mexico,https://www.openstreetmap.org/node/12542684546,+52 722 294 4377,527222944377,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio Psicologico Lic. Michelle Garcia Lopez,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20Psicologico%20Lic.%20Michelle%20Garcia%20Lopez%20Metepec%20Mexico,https://www.openstreetmap.org/node/12542716490,+52 55 4145 6077,525541456077,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio Psicoanalisis & Vida,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20Psicoanalisis%20%26%20Vida%20Metepec%20Mexico,https://www.openstreetmap.org/node/12542769979,+52 722 303 5236,527223035236,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio Fisioterapeutico,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20Fisioterapeutico%20Metepec%20Mexico,https://www.openstreetmap.org/node/12542948859,+52 722 521 4930,527225214930,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Grupo Médico Cipress,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Grupo%20M%C3%A9dico%20Cipress%20Metepec%20Mexico,https://www.openstreetmap.org/node/12542985369,+52 722 212 4359,527222124359,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Perfect Smile Dental,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Perfect%20Smile%20Dental%20Metepec%20Mexico,https://www.openstreetmap.org/node/12542997832,+52 722 461 3447,527224613447,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Consultorio De Traumatologia,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Traumatologia%20Metepec%20Mexico,https://www.openstreetmap.org/node/12543001999,+52 722 208 4237,527222084237,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Dental Zone,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Dental%20Zone%20Metepec%20Mexico,https://www.openstreetmap.org/node/12543003582,+52 722 396 6599,527223966599,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Em Dental,Dental,Mexico,Metepec,Metepec/Toluca premium,,,No website found,,https://www.google.com/maps/search/?api=1&query=Em%20Dental%20Metepec%20Mexico,https://www.openstreetmap.org/node/12543011021,+52 722 425 0797,527224250797,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,14,Centro Odontológico Medici,Dental,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Centro%20Odontol%C3%B3gico%20Medici%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/565485165,+57 3026397083,573026397083,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Mondongo's,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Mondongo%27s%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/1494630480,+57 4 3122345,575743122345,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Pipe Sazón,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Pipe%20Saz%C3%B3n%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/3811557722,+57 (604) 2529060,576042529060,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,10,Cubanitos Sadwich´s,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,Only Instagram/Facebook,https://es-la.facebook.com/CubanitosSandwichs/,https://www.google.com/maps/search/?api=1&query=Cubanitos%20Sadwich%C2%B4s%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/3811557723,+57 4 2535852,575742535852,valid_format_only,,,No público,"El enlace público del registro apunta a red social/perfil, no a sitio web propio.","El enlace público del registro apunta a red social/perfil, no a sitio web propio. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.",https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Bigote's,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Bigote%27s%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4173742301,+5742301916,575742301916,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,BonCamarón,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=BonCamar%C3%B3n%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4177596089,+57 3005944617,573005944617,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Chicken Chops,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Chicken%20Chops%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4285397589,+57 604 4442467,576044442467,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Perú Fuzion Parrilla Bar,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Per%C3%BA%20Fuzion%20Parrilla%20Bar%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4558975891,+57 4 5832265,575745832265,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Restaurante country club,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Restaurante%20country%20club%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4578400591,+57 4 3197300,575743197300,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,MATI,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=MATI%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4726365391,+57 4 3520683,575743520683,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Centeno Vegetariano Restaurante,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Centeno%20Vegetariano%20Restaurante%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4726432289,+57 314 7172981,573147172981,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,AMA Veterinaria,Veterinaria,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=AMA%20Veterinaria%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4788809847,+57 4 2117740,575742117740,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Otro Cuento,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Otro%20Cuento%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4829207021,+57 320 5727617,573205727617,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Pikare Restaurant,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Pikare%20Restaurant%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4951843741,+57 3219865080,573219865080,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,11,Pollos Mario La América,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,,,No website found,,https://www.google.com/maps/search/?api=1&query=Pollos%20Mario%20La%20Am%C3%A9rica%20Medell%C3%ADn%20Colombia,https://www.openstreetmap.org/node/4951845530,+57 604 3228080,576043228080,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
